,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,age,gender,polAffil,polAlign_1,educ,langother,englishprof,Q1_1,Q2_1,Q4_1,Q5_1,Q1_2_D_3,Q1_2_D_4,Q1_2_R_3,Q1_2_R_4,Q2_2_D_1,Q2_2_D_2,Q2_2_R_1,Q2_2_R_2,Q4_2_D_1,Q4_2_D_2,Q4_2_R_1,Q4_2_R_2,Q5_2_D_1,Q5_2_D_2,Q5_2_R_1,Q5_2_R_2,Q1_D_midpoint,Q1_R_midpoint,Q1_midpoint,Q2_D_midpoint,Q2_R_midpoint,Q2_midpoint,Q4_D_midpoint,Q4_R_midpoint,Q4_midpoint,Q5_D_midpoint,Q5_R_midpoint,Q5_midpoint
197,2022-09-20 05:15:21,2022-09-20 05:22:26,IP Address,100,425,True,2022-09-20 05:22:27,R_1rjnpPD0Papxrrg,anonymous,EN,"I consent, begin the study.",36.0,Female,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.19,0.04,0.3,0.09,0.25,0.53,0.13,0.55,0.33,0.57,0.31,0.67,0.39,0.64,0.17,0.41,0.41,0.71,0.29,0.53,0.39,0.34,0.365,0.4499999999999999,0.49,0.47,0.515,0.29,0.4024999999999999,0.5599999999999999,0.41,0.485
198,2022-09-20 05:18:24,2022-09-20 05:24:48,IP Address,100,384,True,2022-09-20 05:24:49,R_2CZfElyOuK9LId5,anonymous,EN,"I consent, begin the study.",34.0,Female,Republican,10.0,Some college but no degree,No,Very well,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.21,0.22,0.89,0.94,0.99,1.0,0.15,0.16,0.76,0.76,0.75,0.76,0.0,1.0,0.5,0.215,0.915,0.5650000000000001,0.995,0.155,0.575,0.76,0.755,0.7575000000000001
199,2022-09-20 05:15:54,2022-09-20 05:25:41,IP Address,100,586,True,2022-09-20 05:25:41,R_2aek8ASWlVxLXhz,anonymous,EN,"I consent, begin the study.",68.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.0,0.0,1.0,0.5,0.24,0.5,0.65,0.85,0.6,0.85,0.3,0.35,0.65,0.75,0.12,0.38,0.7,0.9,0.25,0.67,0.37,0.75,0.56,0.725,0.3249999999999999,0.5249999999999999,0.7,0.25,0.475,0.8,0.46,0.63
200,2022-09-20 05:21:56,2022-09-20 05:30:59,IP Address,100,542,True,2022-09-20 05:30:59,R_11XxRdppk7y9xwF,anonymous,EN,"I consent, begin the study.",44.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.96,0.55,0.63,0.76,0.24,0.5,0.65,1.0,0.35,0.55,0.5,0.8,0.6,0.9,0.4,0.65,0.65,0.94,0.4,0.6,0.37,0.825,0.5974999999999999,0.45,0.65,0.55,0.75,0.525,0.6375,0.7949999999999999,0.5,0.6475
201,2022-09-20 05:21:50,2022-09-20 05:31:01,IP Address,100,550,True,2022-09-20 05:31:01,R_7aOjmQ1OLgQhNhD,anonymous,EN,"I consent, begin the study.",57.0,Male,Republican,8.0,Some college but no degree,No,Very well,0.72,0.27,0.29,0.52,0.11,0.28,0.56,0.72,0.15,0.3,0.64,0.84,0.67,0.84,0.17,0.23,0.69,0.84,0.14,0.31,0.195,0.64,0.4175,0.2249999999999999,0.74,0.4825,0.755,0.2,0.4775,0.7649999999999999,0.225,0.4949999999999999
202,2022-09-20 05:22:31,2022-09-20 05:31:01,IP Address,100,510,True,2022-09-20 05:31:02,R_27ak53SSltXbrtw,anonymous,EN,"I consent, begin the study.",25.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.24,0.0,0.2,0.23,0.77,1.0,0.0,0.68,0.0,0.38,0.21,0.73,0.7,1.0,0.26,0.74,0.64,1.0,0.14,0.77,0.885,0.34,0.6125,0.19,0.47,0.3299999999999999,0.85,0.5,0.675,0.8200000000000001,0.455,0.6375000000000001
203,2022-09-20 05:22:59,2022-09-20 05:31:53,IP Address,100,533,True,2022-09-20 05:31:53,R_xi5z3l8n2ctKXnz,anonymous,EN,"I consent, begin the study.",43.0,Male,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.22,0.25,0.86,0.83,0.0,0.25,0.1,0.4,0.1,0.4,0.15,0.5,0.7,0.96,0.6,0.85,0.65,0.86,0.55,0.91,0.125,0.25,0.1875,0.25,0.325,0.2875,0.83,0.725,0.7775,0.755,0.73,0.7424999999999999
204,2022-09-20 05:16:36,2022-09-20 05:32:51,IP Address,100,974,True,2022-09-20 05:32:52,R_2Byq1aTPdGC8x8Q,anonymous,EN,"I consent, begin the study.",30.0,Female,Republican,8.0,12th grade NO DIPLOMA,No,Very well,1.0,0.8,0.8,1.0,0.15,0.4,0.22,0.75,0.25,0.38,0.07,0.8,0.23,0.75,0.13,0.25,0.0,1.0,0.05,0.65,0.275,0.485,0.38,0.315,0.435,0.375,0.49,0.19,0.3399999999999999,0.5,0.35,0.425
205,2022-09-20 05:25:54,2022-09-20 05:35:03,IP Address,100,549,True,2022-09-20 05:35:03,R_yEcIRKIw8AxgF3j,anonymous,EN,"I consent, begin the study.",44.0,Male,Republican,8.0,Some college but no degree,No,Very well,1.0,1.0,1.0,1.0,0.63,0.92,0.11,0.31,0.19,0.4,0.8,1.0,0.72,1.0,0.14,0.5,0.4,0.71,0.74,0.92,0.775,0.21,0.4925,0.295,0.9,0.5975,0.86,0.32,0.59,0.5549999999999999,0.8300000000000001,0.6925
206,2022-09-20 05:15:41,2022-09-20 05:35:21,IP Address,100,1179,True,2022-09-20 05:35:21,R_0HasHe7D3UIoB2N,anonymous,EN,"I consent, begin the study.",33.0,Male,Republican,0.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,1.0,0.99,0.04,0.0,0.78,0.93,0.6,0.89,0.25,0.44,0.32,0.43,0.45,0.65,0.94,1.0,0.85,0.98,0.63,0.74,0.855,0.745,0.8,0.345,0.375,0.36,0.55,0.97,0.76,0.915,0.685,0.8
207,2022-09-20 05:29:14,2022-09-20 05:37:15,IP Address,100,481,True,2022-09-20 05:37:15,R_2viYmVueT8Y7AkZ,anonymous,EN,"I consent, begin the study.",32.0,Female,Republican,8.0,Some college but no degree,No,Very well,1.0,1.0,0.45,0.89,0.1,0.12,0.88,0.94,0.06,0.1,0.82,0.86,0.75,0.84,0.58,0.64,0.75,0.8,0.14,0.32,0.11,0.91,0.51,0.08,0.84,0.4599999999999999,0.7949999999999999,0.61,0.7024999999999999,0.775,0.23,0.5025000000000001
208,2022-09-20 05:33:18,2022-09-20 05:38:48,IP Address,100,330,True,2022-09-20 05:38:49,R_3htniKthU0msKh6,anonymous,EN,"I consent, begin the study.",50.0,Female,Republican,6.0,Associate degree in college - Occupational/vocational program,No,Very well,0.85,0.4,0.9,0.75,0.23,0.72,0.23,0.57,0.25,0.6,0.42,0.76,0.36,0.6,0.42,0.66,0.45,0.61,0.34,0.73,0.475,0.3999999999999999,0.4375,0.425,0.59,0.5075,0.48,0.54,0.51,0.53,0.535,0.5325
209,2022-09-20 05:32:40,2022-09-20 05:39:30,IP Address,100,409,True,2022-09-20 05:39:30,R_3lWvYTH1Exrax7g,anonymous,EN,"I consent, begin the study.",44.0,Male,Republican,9.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.28,0.77,1.0,0.72,0.01,0.35,0.73,1.0,0.63,0.95,0.41,0.64,0.67,1.0,0.0,0.4,0.55,1.0,0.0,0.36,0.18,0.865,0.5225,0.79,0.525,0.6575,0.835,0.2,0.5175,0.775,0.18,0.4775
210,2022-09-20 05:33:06,2022-09-20 05:39:39,IP Address,100,393,True,2022-09-20 05:39:40,R_2q3sMZeT7TSSuxR,anonymous,EN,"I consent, begin the study.",26.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.81,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.905,0.9525,1.0,0.875,0.9375,0.875,1.0,0.9375
211,2022-09-20 05:24:40,2022-09-20 05:41:35,IP Address,100,1014,True,2022-09-20 05:41:35,R_3Rl3x735OP4U2im,anonymous,EN,"I consent, begin the study.",53.0,Male,Republican,7.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",Yes,Very well,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
212,2022-09-20 05:35:53,2022-09-20 05:44:45,IP Address,100,531,True,2022-09-20 05:44:46,R_25tlVbjg8J1mRiT,anonymous,EN,"I consent, begin the study.",54.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.75,0.6,0.85,0.6,0.05,0.12,0.86,0.97,0.7,0.92,0.08,0.14,0.88,0.89,0.15,0.16,0.16,0.23,0.84,0.98,0.0849999999999999,0.915,0.5,0.81,0.11,0.46,0.885,0.155,0.52,0.195,0.91,0.5525
213,2022-09-20 04:45:33,2022-09-20 05:48:36,IP Address,100,3783,True,2022-09-20 05:48:37,R_1Ck0KdJZrrlauun,anonymous,EN,"I consent, begin the study.",40.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,1.0,1.0,1.0,1.0,0.01,0.36,0.63,0.92,0.24,0.57,0.4,0.71,0.57,0.8,0.24,0.51,0.23,0.51,0.55,0.84,0.185,0.775,0.48,0.4049999999999999,0.5549999999999999,0.48,0.685,0.375,0.53,0.37,0.6950000000000001,0.5325
214,2022-09-20 05:42:35,2022-09-20 05:49:59,IP Address,100,443,True,2022-09-20 05:49:59,R_3mei9naMk3m73BH,anonymous,EN,"I consent, begin the study.",44.0,Female,Republican,5.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),Yes,Very well,0.0,0.04,0.76,0.24,0.36,0.71,0.66,0.68,0.77,0.91,0.57,0.71,0.51,0.51,0.51,0.51,0.39,0.39,0.51,0.51,0.5349999999999999,0.67,0.6025,0.8400000000000001,0.6399999999999999,0.74,0.51,0.51,0.51,0.39,0.51,0.45
215,2022-09-20 05:47:57,2022-09-20 05:52:13,IP Address,100,255,True,2022-09-20 05:52:14,R_2awp4TYSnlhiwHx,anonymous,EN,"I consent, begin the study.",33.0,Female,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.37,0.75,0.81,0.82,0.0,0.35,0.55,1.0,0.0,0.28,0.58,1.0,0.71,1.0,0.0,0.43,0.0,0.36,0.57,1.0,0.175,0.775,0.475,0.14,0.79,0.465,0.855,0.215,0.535,0.18,0.7849999999999999,0.4824999999999999
216,2022-09-20 05:40:00,2022-09-20 05:52:44,IP Address,100,764,True,2022-09-20 05:52:44,R_3QWXx7C6CFTcAEk,anonymous,EN,"I consent, begin the study.",26.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,1.0,1.0,1.0,0.0,0.22,0.8,1.0,0.8,1.0,0.0,0.17,0.9,1.0,0.89,1.0,1.0,1.0,1.0,1.0,0.11,0.9,0.505,0.9,0.085,0.4925,0.95,0.945,0.9475,1.0,1.0,1.0
217,2022-09-20 05:46:06,2022-09-20 05:55:08,IP Address,100,542,True,2022-09-20 05:55:08,R_3HHLpg5CZYTPBYN,anonymous,EN,"I consent, begin the study.",50.0,Male,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.95,0.98,0.35,0.14,0.11,0.2,0.98,0.99,0.79,0.95,0.77,0.99,0.87,0.99,0.03,0.46,0.85,0.98,0.1,0.24,0.155,0.985,0.57,0.87,0.88,0.875,0.93,0.245,0.5874999999999999,0.915,0.1699999999999999,0.5425
218,2022-09-20 05:52:17,2022-09-20 05:56:32,IP Address,100,254,True,2022-09-20 05:56:33,R_ALERUHqKbrXFA4N,anonymous,EN,"I consent, begin the study.",29.0,Male,Republican,5.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),Yes,Very well,0.85,0.79,0.27,0.76,0.76,0.78,0.76,0.82,0.04,0.24,0.7,0.78,0.51,0.51,0.51,0.51,0.67,0.68,0.71,0.89,0.77,0.79,0.78,0.1399999999999999,0.74,0.44,0.51,0.51,0.51,0.675,0.8,0.7375
219,2022-09-20 05:51:14,2022-09-20 05:58:55,IP Address,100,461,True,2022-09-20 05:58:56,R_2ROgzsnEUqAZKyz,anonymous,EN,"I consent, begin the study.",61.0,Female,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.0,0.75,0.24,0.0,0.25,0.25,0.9,0.15,0.5,0.25,0.9,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.125,0.575,0.35,0.325,0.575,0.4499999999999999,0.75,0.25,0.5,0.75,0.25,0.5
220,2022-09-20 05:53:19,2022-09-20 06:01:43,IP Address,100,504,True,2022-09-20 06:01:43,R_3EYEEXyolnas8gw,anonymous,EN,"I consent, begin the study.",21.0,Female,Republican,9.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.0,0.0,0.65,0.75,0.38,0.96,0.53,0.7,0.2,0.73,0.35,0.72,0.52,0.52,0.34,0.35,0.62,0.77,0.36,0.67,0.6699999999999999,0.615,0.6425,0.4649999999999999,0.5349999999999999,0.4999999999999999,0.52,0.345,0.4325,0.6950000000000001,0.515,0.605
221,2022-09-20 05:52:05,2022-09-20 06:01:57,IP Address,100,592,True,2022-09-20 06:01:58,R_2c8gxj26UOBZ3QN,anonymous,EN,"I consent, begin the study.",49.0,Male,Republican,5.0,Some college but no degree,No,Very well,0.99,0.95,0.91,0.76,0.76,0.98,0.55,0.85,0.1,0.48,0.54,0.8,0.66,0.87,0.37,0.72,0.57,0.76,0.18,0.65,0.87,0.7,0.7849999999999999,0.29,0.67,0.48,0.765,0.5449999999999999,0.655,0.665,0.415,0.54
222,2022-09-20 05:58:39,2022-09-20 06:08:45,IP Address,100,606,True,2022-09-20 06:08:46,R_3ozQ0RwkUhqLO38,anonymous,EN,"I consent, begin the study.",35.0,Female,Republican,6.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.0,0.0,0.15,0.75,0.04,0.24,0.36,0.61,0.15,0.5,0.04,0.34,0.49,0.86,0.09,0.36,0.59,0.89,0.53,0.83,0.1399999999999999,0.485,0.3125,0.325,0.19,0.2575,0.675,0.2249999999999999,0.45,0.74,0.6799999999999999,0.71
223,2022-09-20 05:50:21,2022-09-20 06:08:55,IP Address,100,1114,True,2022-09-20 06:08:56,R_2aEJzem8mKeMFva,anonymous,EN,"I consent, begin the study.",44.0,Male,Republican,10.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.25,0.6,0.75,0.75,0.0,0.25,0.1,0.5,0.25,0.5,0.4,0.75,0.7,0.95,0.55,0.8,0.7,1.0,0.6,0.85,0.125,0.3,0.2125,0.375,0.575,0.475,0.825,0.675,0.75,0.85,0.725,0.7875
224,2022-09-20 05:53:30,2022-09-20 06:09:50,IP Address,100,979,True,2022-09-20 06:09:50,R_eQJsvlrHNUAfV0l,anonymous,EN,"I consent, begin the study.",67.0,Female,Republican,10.0,Some college but no degree,No,Very well,0.2,0.0,1.0,0.75,0.0,0.05,0.3,0.7,0.1,0.2,0.35,0.6,0.7,0.95,0.35,0.6,0.85,0.98,0.1,0.35,0.025,0.5,0.2625,0.15,0.475,0.3125,0.825,0.475,0.6499999999999999,0.915,0.2249999999999999,0.5700000000000001
225,2022-09-20 06:06:14,2022-09-20 06:12:02,IP Address,100,348,True,2022-09-20 06:12:03,R_3qNGST7X2xTFZbC,anonymous,EN,"I consent, begin the study.",48.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.74,0.0,0.27,0.15,0.11,0.15,0.77,0.96,0.67,0.89,0.45,0.48,0.66,0.83,0.21,0.27,0.78,0.83,0.53,0.62,0.13,0.865,0.4975,0.78,0.4649999999999999,0.6225,0.745,0.24,0.4925,0.8049999999999999,0.575,0.69
226,2022-09-20 05:56:48,2022-09-20 06:12:17,IP Address,100,928,True,2022-09-20 06:12:18,R_AKJ2xMouqbyVuvf,anonymous,EN,"I consent, begin the study.",62.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.0,0.0,0.0,0.76,0.2,0.33,0.89,1.0,0.0,0.09,0.87,1.0,0.89,1.0,0.15,0.27,0.5,0.75,0.15,0.29,0.265,0.945,0.605,0.045,0.935,0.49,0.945,0.21,0.5775,0.625,0.2199999999999999,0.4225
227,2022-09-20 06:10:54,2022-09-20 06:13:18,IP Address,100,144,True,2022-09-20 06:13:18,R_32XhbPCypM4RUzL,anonymous,EN,"I consent, begin the study.",27.0,Male,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.77,0.0,0.39,0.5,0.05,0.22,0.39,1.0,0.82,1.0,0.0,0.22,0.75,0.85,0.2,0.3,0.25,0.63,0.31,0.61,0.135,0.6950000000000001,0.415,0.91,0.11,0.51,0.8,0.25,0.525,0.44,0.4599999999999999,0.4499999999999999
228,2022-09-20 06:02:29,2022-09-20 06:14:06,IP Address,100,696,True,2022-09-20 06:14:06,R_3KxrqBOJScRFoLU,anonymous,EN,"I consent, begin the study.",60.0,Female,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),Yes,Very well,1.0,0.24,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16,0.45,0.76,0.78,0.54,0.59,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.305,0.6525,0.77,0.565,0.6675
229,2022-09-20 05:58:27,2022-09-20 06:15:29,IP Address,100,1021,True,2022-09-20 06:15:29,R_eOFcrbkxC6cyt0t,anonymous,EN,"I consent, begin the study.",58.0,Female,Republican,5.0,Associate degree in college - Academic program,No,Very well,1.0,0.0,1.0,1.0,0.45,0.5,0.65,0.75,0.42,0.5,0.42,0.51,0.65,0.8,0.51,0.8,0.2,0.4,0.2,0.8,0.475,0.7,0.5874999999999999,0.4599999999999999,0.4649999999999999,0.4624999999999999,0.7250000000000001,0.655,0.6900000000000001,0.3,0.5,0.4
230,2022-09-20 06:14:03,2022-09-20 06:18:04,IP Address,100,240,True,2022-09-20 06:18:04,R_t0dF5aMcCAgEOoF,anonymous,EN,"I consent, begin the study.",28.0,Female,Republican,6.0,Associate degree in college - Academic program,No,Very well,0.61,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,0.65,0.64,0.69,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.625,0.665,0.645
231,2022-09-20 05:56:39,2022-09-20 06:21:03,IP Address,100,1464,True,2022-09-20 06:21:04,R_3J5b3S7HLFMYEcJ,anonymous,EN,"I consent, begin the study.",73.0,Female,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Well,0.9,0.91,1.0,0.24,0.24,0.35,0.87,0.98,0.2,0.3,0.86,0.93,0.85,0.96,0.7,0.8,0.74,0.96,0.25,0.52,0.295,0.925,0.61,0.25,0.895,0.5725,0.905,0.75,0.8275,0.85,0.385,0.6174999999999999
232,2022-09-20 06:19:41,2022-09-20 06:25:55,IP Address,100,373,True,2022-09-20 06:25:56,R_2WYW4E1a8PY9B8M,anonymous,EN,"I consent, begin the study.",38.0,Male,Republican,7.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.96,0.87,0.88,1.0,0.37,0.7,0.71,1.0,0.67,1.0,0.61,0.93,0.46,0.74,0.6,0.94,0.5,0.82,0.61,0.91,0.5349999999999999,0.855,0.695,0.835,0.77,0.8025,0.6,0.77,0.685,0.6599999999999999,0.76,0.71
233,2022-09-20 06:16:41,2022-09-20 06:29:04,IP Address,100,743,True,2022-09-20 06:29:05,R_bOYm4TBfiaGOcTL,anonymous,EN,"I consent, begin the study.",42.0,Male,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.75,0.25,0.8,0.8,0.2,0.35,0.6,0.9,0.15,0.3,0.7,0.9,0.65,0.85,0.2,0.4,0.1,0.3,0.6,0.9,0.275,0.75,0.5125,0.2249999999999999,0.8,0.5125,0.75,0.3,0.525,0.2,0.75,0.475
234,2022-09-20 06:24:08,2022-09-20 06:29:29,IP Address,100,321,True,2022-09-20 06:29:29,R_yxSs6LWQooVfWuZ,anonymous,EN,"I consent, begin the study.",32.0,Male,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.09,0.31,0.34,0.38,0.04,0.54,0.35,0.86,0.01,0.57,0.42,0.92,0.43,0.88,0.14,0.59,0.27,0.57,0.43,0.7,0.29,0.605,0.4475,0.29,0.67,0.48,0.655,0.365,0.51,0.42,0.565,0.4924999999999999
235,2022-09-20 06:25:50,2022-09-20 06:29:42,IP Address,100,231,True,2022-09-20 06:29:42,R_1KkWbWWPS9KHKH8,anonymous,EN,"I consent, begin the study.",72.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.94,0.98,0.76,0.23,0.75,0.81,0.27,0.34,0.1,0.17,0.76,0.89,0.57,0.63,0.25,0.36,0.28,0.36,0.35,0.44,0.78,0.305,0.5425,0.135,0.825,0.48,0.6,0.305,0.4525,0.32,0.395,0.3575
236,2022-09-20 06:26:38,2022-09-20 06:32:13,IP Address,100,334,True,2022-09-20 06:32:13,R_8Ce19ycuo6telax,anonymous,EN,"I consent, begin the study.",23.0,Female,Republican,8.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Not well,0.82,0.77,0.72,1.0,0.3,0.61,0.54,0.85,0.18,0.67,0.51,0.79,0.42,0.88,0.45,0.88,0.46,0.92,0.37,0.73,0.4549999999999999,0.6950000000000001,0.575,0.425,0.65,0.5375000000000001,0.65,0.665,0.6575,0.6900000000000001,0.55,0.6200000000000001
237,2022-09-20 06:38:14,2022-09-20 06:43:33,IP Address,100,318,True,2022-09-20 06:43:33,R_wXAk6JOBnlncydz,anonymous,EN,"I consent, begin the study.",27.0,Male,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,1.0,1.0,1.0,1.0,0.71,1.0,0.31,0.45,0.62,0.81,0.15,0.27,1.0,1.0,0.0,0.25,0.2,0.51,0.0,0.32,0.855,0.38,0.6174999999999999,0.7150000000000001,0.21,0.4625,1.0,0.125,0.5625,0.355,0.16,0.2575
238,2022-09-20 06:42:15,2022-09-20 06:48:33,IP Address,100,378,True,2022-09-20 06:48:33,R_2CDOPgSpDahWOlG,anonymous,EN,"I consent, begin the study.",52.0,Male,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",Yes,Very well,1.0,0.49,1.0,1.0,0.03,0.29,0.5,0.95,0.09,0.53,0.36,0.86,0.88,1.0,0.41,0.7,0.57,0.9,0.11,0.52,0.1599999999999999,0.725,0.4425,0.31,0.61,0.4599999999999999,0.94,0.5549999999999999,0.7474999999999999,0.735,0.315,0.525
239,2022-09-20 06:43:15,2022-09-20 06:49:06,IP Address,100,351,True,2022-09-20 06:49:07,R_b1PhnR5YUDRZWp3,anonymous,EN,"I consent, begin the study.",60.0,Male,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.91,0.76,1.0,1.0,0.4,0.7,0.65,1.0,0.35,0.62,0.44,0.82,0.57,0.86,0.43,0.59,0.59,0.78,0.84,0.99,0.55,0.825,0.6875,0.485,0.63,0.5575,0.715,0.51,0.6125,0.685,0.915,0.8
240,2022-09-20 06:46:02,2022-09-20 06:50:06,IP Address,100,243,True,2022-09-20 06:50:09,R_qW4bvJvW1IFX6AV,anonymous,EN,"I consent, begin the study.",36.0,Male,Republican,10.0,Some college but no degree,No,Very well,1.0,0.53,1.0,0.29,0.17,0.83,0.27,0.43,0.3,0.65,0.37,0.59,0.22,0.7,0.33,0.6,0.69,0.82,0.66,0.82,0.5,0.35,0.425,0.475,0.48,0.4775,0.4599999999999999,0.4649999999999999,0.4624999999999999,0.7549999999999999,0.74,0.7474999999999999
241,2022-09-20 06:47:44,2022-09-20 06:55:21,IP Address,100,457,True,2022-09-20 06:55:22,R_1JVNT7fTPgNFJ8o,anonymous,EN,"I consent, begin the study.",53.0,Male,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.66,0.57,0.83,0.78,0.22,0.7,0.74,0.96,0.0,0.25,0.68,1.0,0.71,0.94,0.21,0.71,0.67,0.95,0.07,0.41,0.4599999999999999,0.85,0.655,0.125,0.8400000000000001,0.4825,0.825,0.4599999999999999,0.6425,0.81,0.24,0.525
242,2022-09-20 06:51:29,2022-09-20 06:58:26,IP Address,100,416,True,2022-09-20 06:58:26,R_1drYbsfBcgEGlwF,anonymous,EN,"I consent, begin the study.",60.0,Male,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.24,0.25,0.26,0.79,0.19,0.48,0.57,0.82,0.68,0.89,0.15,0.47,0.57,0.92,0.27,0.55,0.55,0.84,0.34,0.57,0.3349999999999999,0.695,0.5149999999999999,0.785,0.31,0.5475,0.745,0.41,0.5775,0.6950000000000001,0.4549999999999999,0.575
243,2022-09-20 06:49:10,2022-09-20 06:58:57,IP Address,100,586,True,2022-09-20 06:58:57,R_3Gm33tmMFGnS3OC,anonymous,EN,"I consent, begin the study.",22.0,Female,Republican,7.0,Associate degree in college - Academic program,No,Very well,0.24,0.24,0.75,0.24,0.0,0.51,0.51,1.0,0.51,1.0,0.0,0.51,0.51,1.0,0.0,0.51,0.51,0.65,0.36,0.52,0.255,0.755,0.505,0.755,0.255,0.505,0.755,0.255,0.505,0.5800000000000001,0.44,0.51
244,2022-09-20 06:45:19,2022-09-20 07:03:54,IP Address,100,1114,True,2022-09-20 07:03:54,R_2YVBgMff8vSWoe1,anonymous,EN,"I consent, begin the study.",41.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.21,0.76,0.28,0.51,0.69,0.86,0.36,0.54,0.15,0.27,0.37,0.45,0.59,0.68,0.51,0.63,0.29,0.38,0.5,0.51,0.7749999999999999,0.45,0.6124999999999999,0.21,0.41,0.31,0.635,0.5700000000000001,0.6025,0.3349999999999999,0.505,0.42
245,2022-09-20 07:02:28,2022-09-20 07:06:29,IP Address,100,240,True,2022-09-20 07:06:29,R_1hHhrL2b4FIzTYd,anonymous,EN,"I consent, begin the study.",24.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.78,0.68,0.86,1.0,0.57,0.75,0.6,0.63,0.1,0.2,0.68,0.88,0.72,0.86,0.3,0.38,0.3,0.45,0.85,0.92,0.6599999999999999,0.615,0.6375,0.15,0.78,0.465,0.79,0.3399999999999999,0.565,0.375,0.885,0.63
